Subject,Item,Status,Manipulability,Actual RT,Accuracy
187,floss,Old,manipulable,670,1
187,firetruck,New,nonmanipulable,1005,0
187,Laine-NORHA,Old,NA,651,1
187,camcorder,Old,manipulable,1059,1
187,weasel,New,nonmanipulable,814,1
187,Laine-KALKKU,Old,NA,1224,0
187,potter8,Old,NA,788,0
187,Laine-LAVISTIN,New,NA,1104,1
187,tank,New,nonmanipulable,649,0
187,bottle,New,manipulable,929,1
187,Laine-naskain,Old,NA,914,1
187,llama,Old,nonmanipulable,655,1
187,toaster,New,manipulable,1051,0
187,Plank48,New,NA,835,1
187,potter3,New,NA,727,1
187,Plank49,Old,NA,731,1
187,dolphin,Old,nonmanipulable,515,1
187,trombone,Old,manipulable,1003,1
187,brain,New,nonmanipulable,1293,1
187,potter15,Old,NA,879,1
187,satellite,New,nonmanipulable,790,1
187,tape,Old,manipulable,580,1
187,stoplight,Old,nonmanipulable,575,0
187,Laine-MAALITSA,Old,NA,774,0
187,Laine-LISTIN,New,NA,746,1
187,Laine-kosseli,Old,NA,737,1
187,mammoth,New,nonmanipulable,709,0
187,platypus,Old,nonmanipulable,606,1
187,Laine-pynna,Old,NA,624,1
187,compass,New,manipulable,709,1
187,potter4,New,NA,971,1
187,Plank50,Old,NA,802,1
187,hose,Old,manipulable,632,1
187,barbell,Old,manipulable,575,1
187,Laine-HAAHLA,New,NA,1239,0
187,seaturtle,New,nonmanipulable,1056,0
187,plank108,New,NA,760,1
187,lighthouse,Old,nonmanipulable,518,1
187,Laine-liippa,New,NA,839,1
187,plant,Old,nonmanipulable,848,1
187,Laine-pintta,New,NA,772,1
187,strainer,Old,manipulable,911,1
187,colander,New,manipulable,817,1
187,Eals10,Old,NA,1233,1
187,Eals29,Old,NA,885,1
187,potter29,New,NA,643,1
187,vacuum,Old,manipulable,663,1
187,Eals32,New,NA,726,0
187,potter1,New,NA,679,1
187,shark,Old,nonmanipulable,470,1
187,potter27,New,NA,1216,0
187,saturn,Old,nonmanipulable,621,1
187,mug,New,manipulable,2046,1
187,Laine-vemmel,New,NA,926,1
187,Laine-PALIN,Old,NA,1055,0
187,cane,New,manipulable,943,1
188,tepee,Old,nonmanipulable,582,1
188,potter24,New,NA,503,1
188,Laine-LUISTI,New,NA,450,1
188,bellows,New,manipulable,425,0
188,potter9,Old,NA,399,0
188,legos,Old,manipulable,469,1
188,heater,New,nonmanipulable,492,1
188,Laine-RIITMOTT,Old,NA,471,1
188,mouse,New,manipulable,446,0
188,Eals23,Old,NA,698,1
188,whisk,New,manipulable,679,1
188,razor,New,manipulable,857,1
188,Plank17,Old,NA,681,1
188,chimney,Old,nonmanipulable,603,1
188,Eals14,New,NA,697,1
188,sloth,Old,nonmanipulable,590,1
188,stamp,New,manipulable,579,1
188,battery,New,manipulable,557,1
188,Laine-HOYLA,New,NA,613,1
188,Eals08,Old,NA,618,1
188,whale,New,nonmanipulable,931,1
188,Eals12,New,NA,715,1
188,potter12,Old,NA,511,0
188,potter16,New,NA,504,1
188,needle,Old,manipulable,518,1
188,frisbee,New,manipulable,573,1
188,moose,New,nonmanipulable,692,1
188,kirk1,Old,NA,491,0
188,Eals19,New,NA,517,0
188,Plank45,New,NA,530,1
188,drawer,New,nonmanipulable,602,1
188,Laine-ROVE,Old,NA,503,0
188,potter11,New,NA,581,1
188,headphones,Old,manipulable,579,1
188,ruler,Old,manipulable,541,1
188,Laine-AMPUUSI,New,NA,486,1
188,potter17,Old,NA,1068,1
188,battleship,Old,nonmanipulable,534,1
188,Plank25,New,NA,517,1
188,Plank36,New,NA,554,1
188,Eals22,Old,NA,930,1
188,jellyfish,New,nonmanipulable,743,1
188,Plank4,Old,NA,599,1
188,yo-yo,Old,manipulable,482,1
188,ladybug,Old,nonmanipulable,484,1
188,Eals26,New,NA,530,1
188,crab,Old,nonmanipulable,436,1
188,potter22,Old,NA,1276,1
188,Laine-JYRSIN,Old,NA,727,1
188,bucket,New,manipulable,899,1
188,Plank5,Old,NA,789,0
188,fountain,New,nonmanipulable,663,1
188,cymbals,New,manipulable,672,1
188,watering-can,Old,manipulable,483,1
188,Plank11,New,NA,668,1
188,starfish,New,nonmanipulable,667,1
188,Laine-karttu,Old,NA,694,1
188,ram,New,nonmanipulable,572,1
188,Plank37,New,NA,707,1
188,potter7,Old,NA,584,1
188,Plank13,Old,NA,735,1
188,hamster,Old,nonmanipulable,627,1
188,pitcher,New,manipulable,647,0
188,teapot,Old,manipulable,563,1
188,potter26,Old,NA,686,0
188,Plank3,Old,NA,600,0
188,Laine-tuura,New,NA,674,0
188,matches,Old,manipulable,973,1
188,potter14,New,NA,752,1
188,hippopotamus,Old,nonmanipulable,481,1
188,potter6,New,NA,631,1
188,frog,New,nonmanipulable,772,0
188,floss,Old,manipulable,639,0
188,firetruck,New,nonmanipulable,579,1
188,Laine-NORHA,Old,NA,589,1
188,camcorder,Old,manipulable,627,1
188,weasel,New,nonmanipulable,620,1
188,Laine-KALKKU,Old,NA,577,1
188,potter8,Old,NA,792,0
188,Laine-LAVISTIN,New,NA,914,0
188,tank,New,nonmanipulable,634,1
188,bottle,New,manipulable,587,1
188,Laine-naskain,Old,NA,521,1
188,llama,Old,nonmanipulable,590,1
188,toaster,New,manipulable,813,1
188,Plank48,New,NA,830,1
188,potter3,New,NA,634,1
188,Plank49,Old,NA,682,1
188,dolphin,Old,nonmanipulable,548,1
188,trombone,Old,manipulable,528,1
188,brain,New,nonmanipulable,744,0
188,potter15,Old,NA,844,1
188,satellite,New,nonmanipulable,688,1
188,tape,Old,manipulable,514,1
188,stoplight,Old,nonmanipulable,655,1
188,Laine-MAALITSA,Old,NA,627,1
188,Laine-LISTIN,New,NA,716,1
188,Laine-kosseli,Old,NA,621,0
188,mammoth,New,nonmanipulable,662,1
188,platypus,Old,nonmanipulable,568,1
188,Laine-pynna,Old,NA,779,1
188,compass,New,manipulable,601,1
188,potter4,New,NA,619,1
188,Plank50,Old,NA,736,0
188,hose,Old,manipulable,541,1
188,barbell,Old,manipulable,508,1
188,Laine-HAAHLA,New,NA,606,1
188,seaturtle,New,nonmanipulable,576,1
188,plank108,New,NA,590,1
188,lighthouse,Old,nonmanipulable,551,1
188,Laine-liippa,New,NA,940,1
188,plant,Old,nonmanipulable,909,1
188,Laine-pintta,New,NA,610,1
188,strainer,Old,manipulable,519,1
188,colander,New,manipulable,656,1
188,Eals10,Old,NA,616,1
188,Eals29,Old,NA,620,1
188,potter29,New,NA,532,1
188,vacuum,Old,manipulable,445,1
188,Eals32,New,NA,575,1
188,potter1,New,NA,693,1
188,shark,Old,nonmanipulable,463,1
188,potter27,New,NA,662,1
188,saturn,Old,nonmanipulable,385,1
188,mug,New,manipulable,515,1
188,Laine-vemmel,New,NA,924,1
188,Laine-PALIN,Old,NA,618,0
188,cane,New,manipulable,567,1
189,tepee,Old,nonmanipulable,769,1
189,potter24,New,NA,708,1
189,Laine-LUISTI,New,NA,870,0
189,bellows,New,manipulable,565,1
189,potter9,Old,NA,604,0
189,legos,Old,manipulable,609,1
189,heater,New,nonmanipulable,642,1
189,Laine-RIITMOTT,Old,NA,551,1
189,mouse,New,manipulable,579,1
189,Eals23,Old,NA,681,0
189,whisk,New,manipulable,590,0
189,razor,New,manipulable,668,1
189,Plank17,Old,NA,540,1
189,chimney,Old,nonmanipulable,588,1
189,Eals14,New,NA,460,1
189,sloth,Old,nonmanipulable,530,1
189,stamp,New,manipulable,602,1
189,battery,New,manipulable,635,1
189,Laine-HOYLA,New,NA,759,1
189,Eals08,Old,NA,613,1
189,whale,New,nonmanipulable,500,1
189,Eals12,New,NA,628,1
189,potter12,Old,NA,1509,1
189,potter16,New,NA,658,1
189,needle,Old,manipulable,1046,1
189,frisbee,New,manipulable,574,1
189,moose,New,nonmanipulable,646,1
189,kirk1,Old,NA,1018,1
189,Eals19,New,NA,890,1
189,Plank45,New,NA,613,1
189,drawer,New,nonmanipulable,646,1
189,Laine-ROVE,Old,NA,586,0
189,potter11,New,NA,611,1
189,headphones,Old,manipulable,752,1
189,ruler,Old,manipulable,532,1
189,Laine-AMPUUSI,New,NA,589,1
189,potter17,Old,NA,563,0
189,battleship,Old,nonmanipulable,462,1
189,Plank25,New,NA,529,1
189,Plank36,New,NA,510,1
189,Eals22,Old,NA,511,1
189,jellyfish,New,nonmanipulable,487,1
189,Plank4,Old,NA,630,0
189,yo-yo,Old,manipulable,499,1
189,ladybug,Old,nonmanipulable,673,1
189,Eals26,New,NA,484,1
189,crab,Old,nonmanipulable,611,1
189,potter22,Old,NA,489,0
189,Laine-JYRSIN,Old,NA,603,0
189,bucket,New,manipulable,749,1
189,Plank5,Old,NA,733,0
189,fountain,New,nonmanipulable,713,1
189,cymbals,New,manipulable,658,1
189,watering-can,Old,manipulable,770,1
189,Plank11,New,NA,633,1
189,starfish,New,nonmanipulable,785,1
189,Laine-karttu,Old,NA,1135,0
189,ram,New,nonmanipulable,643,0
189,Plank37,New,NA,647,1
189,potter7,Old,NA,519,1
189,Plank13,Old,NA,929,0
189,hamster,Old,nonmanipulable,501,1
189,pitcher,New,manipulable,678,1
189,teapot,Old,manipulable,749,0
189,potter26,Old,NA,517,1
189,Plank3,Old,NA,661,0
189,Laine-tuura,New,NA,620,0
189,matches,Old,manipulable,784,0
189,potter14,New,NA,587,1
189,hippopotamus,Old,nonmanipulable,529,1
189,potter6,New,NA,677,1
189,frog,New,nonmanipulable,424,0
189,floss,Old,manipulable,881,0
189,firetruck,New,nonmanipulable,682,1
189,Laine-NORHA,Old,NA,524,1
189,camcorder,Old,manipulable,649,1
189,weasel,New,nonmanipulable,909,0
189,Laine-KALKKU,Old,NA,3732,1
189,potter8,Old,NA,673,1
189,Laine-LAVISTIN,New,NA,692,1
189,tank,New,nonmanipulable,443,0
189,bottle,New,manipulable,702,1
189,Laine-naskain,Old,NA,556,1
189,llama,Old,nonmanipulable,820,1
189,toaster,New,manipulable,637,1
189,Plank48,New,NA,738,1
189,potter3,New,NA,734,1
189,Plank49,Old,NA,838,0
189,dolphin,Old,nonmanipulable,1182,1
189,trombone,Old,manipulable,956,1
189,brain,New,nonmanipulable,696,1
189,potter15,Old,NA,528,0
189,satellite,New,nonmanipulable,648,1
189,tape,Old,manipulable,832,1
189,stoplight,Old,nonmanipulable,749,0
189,Laine-MAALITSA,Old,NA,825,1
189,Laine-LISTIN,New,NA,662,1
189,Laine-kosseli,Old,NA,861,0
189,mammoth,New,nonmanipulable,1136,1
189,platypus,Old,nonmanipulable,533,1
189,Laine-pynna,Old,NA,949,1
189,compass,New,manipulable,761,1
189,potter4,New,NA,800,0
189,Plank50,Old,NA,730,0
189,hose,Old,manipulable,746,1
189,barbell,Old,manipulable,542,1
189,Laine-HAAHLA,New,NA,630,1
189,seaturtle,New,nonmanipulable,534,0
189,plank108,New,NA,797,1
189,lighthouse,Old,nonmanipulable,539,1
189,Laine-liippa,New,NA,535,1
189,plant,Old,nonmanipulable,616,0
189,Laine-pintta,New,NA,498,1
189,strainer,Old,manipulable,715,1
189,colander,New,manipulable,600,1
189,Eals10,Old,NA,677,1
189,Eals29,Old,NA,608,0
189,potter29,New,NA,674,1
189,vacuum,Old,manipulable,701,1
189,Eals32,New,NA,915,0
189,potter1,New,NA,1164,1
189,shark,Old,nonmanipulable,543,1
189,potter27,New,NA,480,1
189,saturn,Old,nonmanipulable,374,1
189,mug,New,manipulable,557,1
189,Laine-vemmel,New,NA,657,1
189,Laine-PALIN,Old,NA,677,0
189,cane,New,manipulable,676,1
190,tepee,Old,nonmanipulable,962,1
190,potter24,New,NA,601,1
190,Laine-LUISTI,New,NA,747,1
190,bellows,New,manipulable,755,0
190,potter9,Old,NA,506,0
190,legos,Old,manipulable,824,1
190,heater,New,nonmanipulable,669,1
190,Laine-RIITMOTT,Old,NA,588,1
190,mouse,New,manipulable,634,1
190,Eals23,Old,NA,1490,0
190,whisk,New,manipulable,692,1
190,razor,New,manipulable,834,1
190,Plank17,Old,NA,606,1
190,chimney,Old,nonmanipulable,600,1
190,Eals14,New,NA,533,1
190,sloth,Old,nonmanipulable,610,1
190,stamp,New,manipulable,472,1
190,battery,New,manipulable,631,1
190,Laine-HOYLA,New,NA,564,1
190,Eals08,Old,NA,562,0
190,whale,New,nonmanipulable,589,1
190,Eals12,New,NA,867,1
190,potter12,Old,NA,610,1
190,potter16,New,NA,767,1
190,needle,Old,manipulable,475,1
190,frisbee,New,manipulable,525,1
190,moose,New,nonmanipulable,594,1
190,kirk1,Old,NA,680,1
190,Eals19,New,NA,758,1
190,Plank45,New,NA,502,1
190,drawer,New,nonmanipulable,635,1
190,Laine-ROVE,Old,NA,912,0
190,potter11,New,NA,693,1
190,headphones,Old,manipulable,679,1
190,ruler,Old,manipulable,562,1
190,Laine-AMPUUSI,New,NA,557,1
190,potter17,Old,NA,605,0
190,battleship,Old,nonmanipulable,1191,1
190,Plank25,New,NA,638,1
190,Plank36,New,NA,886,1
190,Eals22,Old,NA,583,1
190,jellyfish,New,nonmanipulable,785,1
190,Plank4,Old,NA,655,1
190,yo-yo,Old,manipulable,591,1
190,ladybug,Old,nonmanipulable,494,1
190,Eals26,New,NA,522,1
190,crab,Old,nonmanipulable,1117,1
190,potter22,Old,NA,617,0
190,Laine-JYRSIN,Old,NA,750,1
190,bucket,New,manipulable,578,1
190,Plank5,Old,NA,601,0
190,fountain,New,nonmanipulable,551,1
190,cymbals,New,manipulable,683,1
190,watering-can,Old,manipulable,469,1
190,Plank11,New,NA,860,1
190,starfish,New,nonmanipulable,631,1
190,Laine-karttu,Old,NA,624,0
190,ram,New,nonmanipulable,685,1
190,Plank37,New,NA,1028,1
190,potter7,Old,NA,904,1
190,Plank13,Old,NA,614,1
190,hamster,Old,nonmanipulable,530,1
190,pitcher,New,manipulable,527,1
190,teapot,Old,manipulable,662,0
190,potter26,Old,NA,650,0
190,Plank3,Old,NA,978,1
190,Laine-tuura,New,NA,528,1
190,matches,Old,manipulable,485,1
190,potter14,New,NA,591,1
190,hippopotamus,Old,nonmanipulable,499,1
190,potter6,New,NA,964,1
190,frog,New,nonmanipulable,831,1
190,floss,Old,manipulable,668,1
190,firetruck,New,nonmanipulable,595,1
190,Laine-NORHA,Old,NA,624,1
190,camcorder,Old,manipulable,549,1
190,weasel,New,nonmanipulable,585,1
190,Laine-KALKKU,Old,NA,480,1
190,potter8,Old,NA,597,0
190,Laine-LAVISTIN,New,NA,596,1
190,tank,New,nonmanipulable,645,1
190,bottle,New,manipulable,601,1
190,Laine-naskain,Old,NA,1155,1
190,llama,Old,nonmanipulable,539,1
190,toaster,New,manipulable,752,1
190,Plank48,New,NA,711,1
190,potter3,New,NA,595,1
190,Plank49,Old,NA,577,0
190,dolphin,Old,nonmanipulable,620,1
190,trombone,Old,manipulable,450,1
190,brain,New,nonmanipulable,549,1
190,potter15,Old,NA,665,0
190,satellite,New,nonmanipulable,620,1
190,tape,Old,manipulable,486,1
190,stoplight,Old,nonmanipulable,457,1
190,Laine-MAALITSA,Old,NA,977,1
190,Laine-LISTIN,New,NA,550,1
190,Laine-kosseli,Old,NA,642,0
190,mammoth,New,nonmanipulable,599,1
190,platypus,Old,nonmanipulable,1097,1
190,Laine-pynna,Old,NA,955,1
190,compass,New,manipulable,527,1
190,potter4,New,NA,543,1
190,Plank50,Old,NA,727,0
190,hose,Old,manipulable,483,1
190,barbell,Old,manipulable,645,1
190,Laine-HAAHLA,New,NA,549,1
190,seaturtle,New,nonmanipulable,709,1
190,plank108,New,NA,739,1
190,lighthouse,Old,nonmanipulable,555,1
190,Laine-liippa,New,NA,519,1
190,plant,Old,nonmanipulable,552,1
190,Laine-pintta,New,NA,540,1
190,strainer,Old,manipulable,685,1
190,colander,New,manipulable,614,1
190,Eals10,Old,NA,800,1
190,Eals29,Old,NA,518,0
190,potter29,New,NA,587,1
190,vacuum,Old,manipulable,913,1
190,Eals32,New,NA,718,1
190,potter1,New,NA,575,1
190,shark,Old,nonmanipulable,745,1
190,potter27,New,NA,609,1
190,saturn,Old,nonmanipulable,546,1
190,mug,New,manipulable,754,1
190,Laine-vemmel,New,NA,686,1
190,Laine-PALIN,Old,NA,528,1
190,cane,New,manipulable,492,0
192,tepee,Old,nonmanipulable,523,1
192,potter24,New,NA,556,1
192,Laine-LUISTI,New,NA,665,0
192,bellows,New,manipulable,579,1
192,potter9,Old,NA,498,0
192,legos,Old,manipulable,399,1
192,heater,New,nonmanipulable,549,1
192,Laine-RIITMOTT,Old,NA,382,1
192,mouse,New,manipulable,440,0
192,Eals23,Old,NA,605,1
192,whisk,New,manipulable,639,0
192,razor,New,manipulable,627,1
192,Plank17,Old,NA,467,1
192,chimney,Old,nonmanipulable,455,1
192,Eals14,New,NA,495,1
192,sloth,Old,nonmanipulable,4927,1
192,stamp,New,manipulable,87,0
192,battery,New,manipulable,693,1
192,Laine-HOYLA,New,NA,631,1
192,Eals08,Old,NA,680,0
192,whale,New,nonmanipulable,1155,1
192,Eals12,New,NA,871,1
192,potter12,Old,NA,898,1
192,potter16,New,NA,688,1
192,needle,Old,manipulable,4737,1
192,frisbee,New,manipulable,881,1
192,moose,New,nonmanipulable,695,0
192,kirk1,Old,NA,681,1
192,Eals19,New,NA,1351,1
192,Plank45,New,NA,807,1
192,drawer,New,nonmanipulable,697,1
192,Laine-ROVE,Old,NA,883,1
192,potter11,New,NA,649,1
192,headphones,Old,manipulable,868,1
192,ruler,Old,manipulable,728,1
192,Laine-AMPUUSI,New,NA,595,1
192,potter17,Old,NA,705,1
192,battleship,Old,nonmanipulable,831,1
192,Plank25,New,NA,636,1
192,Plank36,New,NA,644,0
192,Eals22,Old,NA,528,1
192,jellyfish,New,nonmanipulable,531,1
192,Plank4,Old,NA,667,0
192,yo-yo,Old,manipulable,483,1
192,ladybug,Old,nonmanipulable,517,1
192,Eals26,New,NA,734,1
192,crab,Old,nonmanipulable,491,1
192,potter22,Old,NA,693,1
192,Laine-JYRSIN,Old,NA,531,1
192,bucket,New,manipulable,659,1
192,Plank5,Old,NA,500,0
192,fountain,New,nonmanipulable,1449,1
192,cymbals,New,manipulable,1497,1
192,watering-can,Old,manipulable,520,1
192,Plank11,New,NA,848,1
192,starfish,New,nonmanipulable,532,0
192,Laine-karttu,Old,NA,824,0
192,ram,New,nonmanipulable,668,1
192,Plank37,New,NA,670,1
192,potter7,Old,NA,576,1
192,Plank13,Old,NA,579,1
192,hamster,Old,nonmanipulable,513,1
192,pitcher,New,manipulable,614,1
192,teapot,Old,manipulable,451,1
192,potter26,Old,NA,597,1
192,Plank3,Old,NA,615,0
192,Laine-tuura,New,NA,605,1
192,matches,Old,manipulable,406,1
192,potter14,New,NA,660,1
192,hippopotamus,Old,nonmanipulable,404,1
192,potter6,New,NA,521,1
192,frog,New,nonmanipulable,350,0
192,floss,Old,manipulable,885,1
192,firetruck,New,nonmanipulable,647,1
192,Laine-NORHA,Old,NA,535,1
192,camcorder,Old,manipulable,822,1
192,weasel,New,nonmanipulable,3529,1
192,Laine-KALKKU,Old,NA,666,1
192,potter8,Old,NA,897,0
192,Laine-LAVISTIN,New,NA,1035,0
192,tank,New,nonmanipulable,748,1
192,bottle,New,manipulable,659,1
192,Laine-naskain,Old,NA,627,1
192,llama,Old,nonmanipulable,575,1
192,toaster,New,manipulable,659,1
192,Plank48,New,NA,687,0
192,potter3,New,NA,933,1
192,Plank49,Old,NA,766,0
192,dolphin,Old,nonmanipulable,512,1
192,trombone,Old,manipulable,745,1
192,brain,New,nonmanipulable,648,1
192,potter15,Old,NA,864,1
192,satellite,New,nonmanipulable,1203,1
192,tape,Old,manipulable,567,1
192,stoplight,Old,nonmanipulable,578,1
192,Laine-MAALITSA,Old,NA,512,1
192,Laine-LISTIN,New,NA,661,1
192,Laine-kosseli,Old,NA,599,1
192,mammoth,New,nonmanipulable,553,1
192,platypus,Old,nonmanipulable,482,1
192,Laine-pynna,Old,NA,581,1
192,compass,New,manipulable,726,1
192,potter4,New,NA,687,1
192,Plank50,Old,NA,757,0
192,hose,Old,manipulable,462,1
192,barbell,Old,manipulable,414,1
192,Laine-HAAHLA,New,NA,419,0
192,seaturtle,New,nonmanipulable,445,0
192,plank108,New,NA,872,1
192,lighthouse,Old,nonmanipulable,863,1
192,Laine-liippa,New,NA,658,1
192,plant,Old,nonmanipulable,570,0
192,Laine-pintta,New,NA,728,1
192,strainer,Old,manipulable,609,1
192,colander,New,manipulable,515,0
192,Eals10,Old,NA,500,0
192,Eals29,Old,NA,894,1
192,potter29,New,NA,1040,1
192,vacuum,Old,manipulable,936,1
192,Eals32,New,NA,559,0
192,potter1,New,NA,428,0
192,shark,Old,nonmanipulable,800,0
192,potter27,New,NA,705,1
192,saturn,Old,nonmanipulable,619,0
192,mug,New,manipulable,536,0
192,Laine-vemmel,New,NA,755,1
192,Laine-PALIN,Old,NA,595,1
192,cane,New,manipulable,677,1
193,tepee,Old,nonmanipulable,695,1
193,potter24,New,NA,808,1
193,Laine-LUISTI,New,NA,988,1
193,bellows,New,manipulable,830,1
193,potter9,Old,NA,936,0
193,legos,Old,manipulable,536,1
193,heater,New,nonmanipulable,896,1
193,Laine-RIITMOTT,Old,NA,657,1
193,mouse,New,manipulable,697,1
193,Eals23,Old,NA,500,0
193,whisk,New,manipulable,724,1
193,razor,New,manipulable,892,1
193,Plank17,Old,NA,639,1
193,chimney,Old,nonmanipulable,567,1
193,Eals14,New,NA,685,1
193,sloth,Old,nonmanipulable,532,1
193,stamp,New,manipulable,773,1
193,battery,New,manipulable,640,1
193,Laine-HOYLA,New,NA,885,0
193,Eals08,Old,NA,715,1
193,whale,New,nonmanipulable,1540,1
193,Eals12,New,NA,873,0
193,potter12,Old,NA,692,1
193,potter16,New,NA,875,0
193,needle,Old,manipulable,726,1
193,frisbee,New,manipulable,702,1
193,moose,New,nonmanipulable,820,1
193,kirk1,Old,NA,482,1
193,Eals19,New,NA,671,0
193,Plank45,New,NA,746,1
193,drawer,New,nonmanipulable,950,1
193,Laine-ROVE,Old,NA,767,1
193,potter11,New,NA,738,0
193,headphones,Old,manipulable,867,1
193,ruler,Old,manipulable,666,1
193,Laine-AMPUUSI,New,NA,853,1
193,potter17,Old,NA,653,1
193,battleship,Old,nonmanipulable,665,1
193,Plank25,New,NA,968,1
193,Plank36,New,NA,783,1
193,Eals22,Old,NA,681,1
193,jellyfish,New,nonmanipulable,691,1
193,Plank4,Old,NA,801,1
193,yo-yo,Old,manipulable,543,1
193,ladybug,Old,nonmanipulable,539,1
193,Eals26,New,NA,571,1
193,crab,Old,nonmanipulable,553,1
193,potter22,Old,NA,637,0
193,Laine-JYRSIN,Old,NA,826,1
193,bucket,New,manipulable,643,1
193,Plank5,Old,NA,879,0
193,fountain,New,nonmanipulable,734,1
193,cymbals,New,manipulable,718,1
193,watering-can,Old,manipulable,604,1
193,Plank11,New,NA,720,0
193,starfish,New,nonmanipulable,613,1
193,Laine-karttu,Old,NA,754,0
193,ram,New,nonmanipulable,654,1
193,Plank37,New,NA,722,0
193,potter7,Old,NA,743,1
193,Plank13,Old,NA,1119,0
193,hamster,Old,nonmanipulable,660,1
193,pitcher,New,manipulable,534,0
193,teapot,Old,manipulable,579,1
193,potter26,Old,NA,737,1
193,Plank3,Old,NA,918,0
193,Laine-tuura,New,NA,951,1
193,matches,Old,manipulable,695,1
193,potter14,New,NA,669,1
193,hippopotamus,Old,nonmanipulable,568,1
193,potter6,New,NA,723,1
193,frog,New,nonmanipulable,1476,1
193,floss,Old,manipulable,537,1
193,firetruck,New,nonmanipulable,689,1
193,Laine-NORHA,Old,NA,703,1
193,camcorder,Old,manipulable,648,0
193,weasel,New,nonmanipulable,848,1
193,Laine-KALKKU,Old,NA,604,1
193,potter8,Old,NA,530,1
193,Laine-LAVISTIN,New,NA,1206,1
193,tank,New,nonmanipulable,728,0
193,bottle,New,manipulable,632,1
193,Laine-naskain,Old,NA,621,1
193,llama,Old,nonmanipulable,670,1
193,toaster,New,manipulable,664,1
193,Plank48,New,NA,1168,1
193,potter3,New,NA,1023,1
193,Plank49,Old,NA,1240,1
193,dolphin,Old,nonmanipulable,684,1
193,trombone,Old,manipulable,498,1
193,brain,New,nonmanipulable,747,1
193,potter15,Old,NA,1031,1
193,satellite,New,nonmanipulable,723,1
193,tape,Old,manipulable,731,0
193,stoplight,Old,nonmanipulable,592,1
193,Laine-MAALITSA,Old,NA,661,1
193,Laine-LISTIN,New,NA,727,1
193,Laine-kosseli,Old,NA,820,1
193,mammoth,New,nonmanipulable,858,1
193,platypus,Old,nonmanipulable,618,1
193,Laine-pynna,Old,NA,999,1
193,compass,New,manipulable,720,1
193,potter4,New,NA,809,1
193,Plank50,Old,NA,842,0
193,hose,Old,manipulable,886,1
193,barbell,Old,manipulable,772,1
193,Laine-HAAHLA,New,NA,851,0
193,seaturtle,New,nonmanipulable,571,1
193,plank108,New,NA,754,1
193,lighthouse,Old,nonmanipulable,518,1
193,Laine-liippa,New,NA,743,1
193,plant,Old,nonmanipulable,971,1
193,Laine-pintta,New,NA,794,1
193,strainer,Old,manipulable,428,1
193,colander,New,manipulable,561,0
193,Eals10,Old,NA,824,1
193,Eals29,Old,NA,713,0
193,potter29,New,NA,787,1
193,vacuum,Old,manipulable,605,1
193,Eals32,New,NA,499,0
193,potter1,New,NA,537,1
193,shark,Old,nonmanipulable,528,1
193,potter27,New,NA,748,1
193,saturn,Old,nonmanipulable,668,1
193,mug,New,manipulable,591,1
193,Laine-vemmel,New,NA,451,0
193,Laine-PALIN,Old,NA,669,0
193,cane,New,manipulable,771,1
194,tepee,Old,nonmanipulable,613,1
194,potter24,New,NA,652,1
194,Laine-LUISTI,New,NA,685,1
194,bellows,New,manipulable,891,1
194,potter9,Old,NA,773,0
194,legos,Old,manipulable,528,1
194,heater,New,nonmanipulable,689,1
194,Laine-RIITMOTT,Old,NA,719,1
194,mouse,New,manipulable,656,1
194,Eals23,Old,NA,784,0
194,whisk,New,manipulable,703,1
194,razor,New,manipulable,692,1
194,Plank17,Old,NA,862,1
194,chimney,Old,nonmanipulable,500,0
194,Eals14,New,NA,835,1
194,sloth,Old,nonmanipulable,667,1
194,stamp,New,manipulable,685,1
194,battery,New,manipulable,656,1
194,Laine-HOYLA,New,NA,720,1
194,Eals08,Old,NA,625,1
194,whale,New,nonmanipulable,690,1
194,Eals12,New,NA,738,1
194,potter12,Old,NA,510,1
194,potter16,New,NA,607,1
194,needle,Old,manipulable,502,1
194,frisbee,New,manipulable,604,1
194,moose,New,nonmanipulable,561,1
194,kirk1,Old,NA,668,1
194,Eals19,New,NA,751,0
194,Plank45,New,NA,587,1
194,drawer,New,nonmanipulable,714,1
194,Laine-ROVE,Old,NA,615,0
194,potter11,New,NA,619,1
194,headphones,Old,manipulable,567,1
194,ruler,Old,manipulable,499,1
194,Laine-AMPUUSI,New,NA,700,1
194,potter17,Old,NA,674,1
194,battleship,Old,nonmanipulable,588,1
194,Plank25,New,NA,754,1
194,Plank36,New,NA,582,1
194,Eals22,Old,NA,604,1
194,jellyfish,New,nonmanipulable,694,1
194,Plank4,Old,NA,607,1
194,yo-yo,Old,manipulable,524,1
194,ladybug,Old,nonmanipulable,706,1
194,Eals26,New,NA,676,1
194,crab,Old,nonmanipulable,500,0
194,potter22,Old,NA,688,1
194,Laine-JYRSIN,Old,NA,631,1
194,bucket,New,manipulable,562,1
194,Plank5,Old,NA,632,1
194,fountain,New,nonmanipulable,585,1
194,cymbals,New,manipulable,655,1
194,watering-can,Old,manipulable,671,1
194,Plank11,New,NA,602,0
194,starfish,New,nonmanipulable,524,1
194,Laine-karttu,Old,NA,604,0
194,ram,New,nonmanipulable,790,1
194,Plank37,New,NA,845,1
194,potter7,Old,NA,645,1
194,Plank13,Old,NA,1065,1
194,hamster,Old,nonmanipulable,568,1
